sample	tax_id	abundance	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species_subgroup	species_group	estimated_counts
ST05075	2109690	0.000423290854583806	Lachnospiraceae bacterium Choco86		Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				28.270326305088652
ST05075	108486	0.00017524818317256116	Corynebacterium falsenii	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				11.704300409545842
ST05075	191610	0.00028805170150525406	Corynebacterium atypicum	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				19.238108988431403
ST05075	1852373	0.001541690919335569	Murdochiella vaginalis	Murdochiella	Peptoniphilaceae	Tissierellales	Tissierellia	Firmicutes	Terrabacteria group	Bacteria				102.96491142966464
ST05075	1673723	0.0004258690577113118	Murdochiella massiliensis	Murdochiella	Peptoniphilaceae	Tissierellales	Tissierellia	Firmicutes	Terrabacteria group	Bacteria				28.442516757365382
ST05075	938289	0.0029896551937995557	Levyella massiliensis	Levyella		Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				199.67010142829093
ST05075	2610895	0.0005933197617884507	Flintibacter sp. KGMB00164	Flintibacter		Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				39.62604693056526
ST05075	2109688	0.00044342302986369054	Clostridiales bacterium CCNA10			Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				29.6148938955063
ST05075	65058	0.0004950824432734267	Corynebacterium ulcerans	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				33.065071138902354
ST05075	1717	0.0005706248532113171	Corynebacterium diphtheriae	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				38.110322071424235
ST05075	1862358	0.00022902674840842235	Corynebacterium choanis	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				15.296009445953304
ST05075	84112	0.0008147838694810445	Eggerthella lenta	Eggerthella	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Terrabacteria group	Bacteria				54.416970291030516
ST05075	255723	0.0006528759771151057	Slackia faecicanis	Slackia	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Terrabacteria group	Bacteria				43.60362788358656
ST05075	1441821	0.00029522778719990797	Helcococcus seattlensis	Helcococcus	Peptoniphilaceae	Tissierellales	Tissierellia	Firmicutes	Terrabacteria group	Bacteria				19.717378223720253
ST05075	938278	0.002984768530537344	Casaltella massiliensis	Casaltella	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				199.3437358489976
ST05075	37637	0.0009586602625486745	Corynebacterium pseudodiphtheriticum	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				64.02604295483832
ST05075	671266	0.0006369657929112063	Enterorhabdus caecimuris	Enterorhabdus	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Terrabacteria group	Bacteria				42.54103441116074
ST05075	1354300	0.0035786650325598988	Peptoniphilus mikwangii	Peptoniphilus	Peptoniphilaceae	Tissierellales	Tissierellia	Firmicutes	Terrabacteria group	Bacteria				239.00830152957795
ST05075	248039	0.013003216657287304	Mucispirillum schaedleri	Mucispirillum	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres		Bacteria				868.4458308902472
ST05075	37658	0.00022146485403068587	[Clostridium] populeti	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				14.790973206147417
ST05075	184870	0.0015015691397510399	Varibaculum cambriense	Varibaculum	Actinomycetaceae	Actinomycetales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				100.2852981365527
ST05075	1121358	0.0004079408557118858	Corynebacterium doosanense	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				27.245145930429718
ST05075	39488	0.001408566446051767	Anaerobutyricum hallii	Anaerobutyricum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				94.07392723245935
ST05075	342942	0.00017232510523636972	Mediterraneibacter glycyrrhizinilyticus	Mediterraneibacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				11.509076803421424
ST05075	1297424	0.0002401895602897016	Anaerobacterium chartisolvens	Anaerobacterium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				16.0415401630683
ST05075	171291	0.0004402020829644134	Mycoplasmopsis verecunda	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				29.39977651494428
ST05075	353852	0.0021688298343645247	Mycoplasma nasistruthionis	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				144.8496381477035
ST05075	28051	0.00023063567424592635	Lachnospira multipara	Lachnospira	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				15.403464775862682
ST05075	253314	0.00022239604162931645	Hungateiclostridium straminisolvens	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				14.853164432297158
ST05075	2487892	0.0006809999049916829	Corynebacterium sp. LMM-1652	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				45.481940654679526
ST05075	1120994	0.00115922341075773	Anaerosphaera aminiphila	Anaerosphaera	Peptoniphilaceae	Tissierellales	Tissierellia	Firmicutes	Terrabacteria group	Bacteria				77.42105393427651
ST05075	1351	0.00020853404924238558	Enterococcus faecalis	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				13.927363546751206
ST05075	1776381	0.000209073262272672	Olegusella massiliensis	Olegusella	Coriobacteriaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Terrabacteria group	Bacteria				13.963375967404945
ST05075	1606	0.0006606904214904576	Lactobacillus aviarius	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				44.12553118008319
ST05075	320502	0.0005188452235622859	Hungateiclostridium alkalicellulosi	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				34.65211594605439
ST05075	287	0.0005705962731053951	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria			Pseudomonas aeruginosa group	38.108413291890024
ST05075	54006	0.0031205716377221164	Peptoniphilus ivorii	Peptoniphilus	Peptoniphilaceae	Tissierellales	Tissierellia	Firmicutes	Terrabacteria group	Bacteria				208.413617968547
ST05075	755172	0.00045239927962203357	Peptoniphilus coxii	Peptoniphilus	Peptoniphilaceae	Tissierellales	Tissierellia	Firmicutes	Terrabacteria group	Bacteria				30.214390688116755
ST05075	1258	0.0005513504095856001	Peptoniphilus asaccharolyticus	Peptoniphilus	Peptoniphilaceae	Tissierellales	Tissierellia	Firmicutes	Terrabacteria group	Bacteria				36.82303980499347
ST05075	1382	0.01034001595265423	Lancefieldella parvula	Lancefieldella	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Terrabacteria group	Bacteria				690.5786454299181
ST05075	1383	0.0001652826094275288	Lancefieldella rimae	Lancefieldella	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Terrabacteria group	Bacteria				11.038729635836367
ST05075	1907662	0.004581445940026701	Raoultibacter timonensis	Raoultibacter	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Terrabacteria group	Bacteria				305.9810299965633
ST05075	2594789	0.0005224650957788197	Lachnospiraceae bacterium KGMB03038		Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				34.89387635178003
ST05075	35830	0.0001791655986640247	Hungateiclostridium cellulolyticum	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				11.965932837974217
ST05075	1381	0.0002092590911795267	Atopobium minutum	Atopobium	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Terrabacteria group	Bacteria				13.97578692260705
ST05075	1515	0.0009768382048898172	Hungateiclostridium thermocellum	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				65.24009318997622
ST05075	1775911	0.00024025106319351856	Corynebacterium uropygiale	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				16.045647757505524
ST05075	188913	0.0001781933958202276	Cetobacterium somerae	Cetobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria				11.901002326645541
ST05075	676208	0.0005406666570664881	Candidatus Rickettsiella viridis	Rickettsiella	Coxiellaceae	Legionellales	Gammaproteobacteria	Proteobacteria		Bacteria				36.10950402549954
ST05075	1677857	0.0002583254175446083	Hungateiclostridium saccincola	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				17.252779661551756
ST05075	1354	0.00042515912889251644	Enterococcus hirae	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				28.395102741344495
ST05075	676517	0.0012011535450447179	Diplorickettsia massiliensis	Diplorickettsia	Coxiellaceae	Legionellales	Gammaproteobacteria	Proteobacteria		Bacteria				80.22144181290157
ST05075	1871008	0.0011211536617792882	Eggerthella timonensis	Eggerthella	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Terrabacteria group	Bacteria				74.87848960925332
ST05075	1805478	0.00019299636091022837	Olsenella timonensis	Olsenella	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Terrabacteria group	Bacteria				12.889647956111423
ST05075	2485926	0.00019299636091022837	Atopobiaceae bacterium		Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Terrabacteria group	Bacteria				12.889647956111423
ST05075	1720294	0.00017853679280798368	Eisenbergiella massiliensis	Eisenbergiella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				11.923936781266805
ST05075	1776384	0.00027363650249512494	Emergencia timonensis	Emergencia	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				18.27536109214191
ST05075	562	0.001096145472018259	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				73.20826763968347
ST05075	160453	0.0005144741716429272	Enterococcus gilvus	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				34.36018650151618
ST05075	44008	0.0005879982835581226	Enterococcus cecorum	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				39.27064136399633
ST05075	31971	0.0003146833044770784	Amedibacillus dolichus	Amedibacillus	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria				21.016753856110633
ST05075	1834207	0.00018718807973041847	Erysipelotrichaceae bacterium I46		Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria				12.501730280955458
ST05075	197	0.00043545505052780157	Campylobacter jejuni	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				29.082736459600284
ST05075	39494	0.00020386611147549195	Absiella tortuosum	Absiella	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria				13.615605987113682
ST05075	unassigned	0.0												0.0
ST05076	300419	0.21428571428571427	Catellicoccus marimammalium	Catellicoccus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				4.285714285714286
ST05076	111831	0.07142857142857142	Defluviicoccus vanus	Defluviicoccus	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria				1.4285714285714284
ST05076	1427356	0.07142857142857142	Hyphomicrobium nitrativorans	Hyphomicrobium	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria				1.4285714285714284
ST05076	28901	0.07142857142857142	Salmonella enterica	Salmonella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				1.4285714285714284
ST05076	1871025	0.14285714285714285	Ndongobacter massiliensis	Ndongobacter				Firmicutes	Terrabacteria group	Bacteria				2.8571428571428568
ST05076	1636152	0.07142857142857142	Planctomyces sp. SH-PL62	Planctomyces	Planctomycetaceae	Planctomycetales	Planctomycetia	Planctomycetes	PVC group	Bacteria				1.4285714285714284
ST05076	248039	0.07142857142857142	Mucispirillum schaedleri	Mucispirillum	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres		Bacteria				1.4285714285714284
ST05076	1763363	0.07142857142857142	cyanobacterium endosymbiont of Rhopalodia gibberula					Cyanobacteria	Terrabacteria group	Bacteria				1.4285714285714284
ST05076	1613	0.07142857142857142	Limosilactobacillus fermentum	Limosilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				1.4285714285714284
ST05076	2078947	0.07142857142857142	Roseomonas fluminis	Roseomonas	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria				1.4285714285714284
ST05076	46203	0.07142857142857142	Actinocorallia glomerata	Actinocorallia	Thermomonosporaceae	Streptosporangiales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				1.4285714285714284
ST05076	unassigned	0.0												0.0
zymod6305	1280	0.12171323473604816	Staphylococcus aureus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				8112.673948096553
zymod6305	28901	0.2158817837832003	Salmonella enterica	Salmonella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				14389.384416285433
zymod6305	545	0.001172158303743781	Citrobacter koseri	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				78.12903957773797
zymod6305	1423	0.1683921830856853	Bacillus subtilis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria			Bacillus subtilis group	11224.012571393267
zymod6305	1806506	0.00022672502313330684	Bacillus sp. BS34A	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				15.112129691927434
zymod6305	72361	0.001045609735253223	Bacillus vallismortis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria			Bacillus subtilis group	69.69407129356833
zymod6305	260554	0.0051094550065119695	Bacillus halotolerans	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria		Bacillus mojavensis subgroup	Bacillus subtilis group	340.5656140040488
zymod6305	1390	0.001251262600596304	Bacillus amyloliquefaciens	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria		Bacillus amyloliquefaciens group	Bacillus subtilis group	83.40165738014605
zymod6305	1639	0.12028611028328325	Listeria monocytogenes	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				8017.550394821961
zymod6305	1351	0.05770168502005828	Enterococcus faecalis	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				3846.0481133269645
zymod6305	562	0.19754144979248411	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				13166.927794468236
zymod6305	623	0.007687245672906333	Shigella flexneri	Shigella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				512.3856730818987
zymod6305	492670	0.0018856530479382453	Bacillus velezensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria		Bacillus amyloliquefaciens group	Bacillus subtilis group	125.6863182572758
zymod6305	622	0.001264237800847414	Shigella dysenteriae	Shigella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				84.26650637768354
zymod6305	621	0.0001869188494775356	Shigella boydii	Shigella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				12.458888993075657
zymod6305	1296	0.00021268634137672565	Staphylococcus sciuri	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				14.17639539812427
zymod6305	1276936	0.0006907640906711197	Staphylococcus petrasii	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				46.04218969959281
zymod6305	29379	0.00017984017009068745	Staphylococcus auricularis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				11.987066697224682
zymod6305	287	0.050869825501720596	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria			Pseudomonas aeruginosa group	3390.6773489916845
zymod6305	1613	0.04228207766925113	Limosilactobacillus fermentum	Limosilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				2818.2696049662645
zymod6305	550	0.00044586290402225874	Enterobacter cloacae	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria			Enterobacter cloacae complex	29.718546004699633
zymod6305	158836	0.000303352746785917	Enterobacter hormaechei	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria			Enterobacter cloacae complex	20.219673984268514
zymod6305	1452	0.0003082680962864428	Bacillus atrophaeus	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria			Bacillus subtilis group	20.54730168987656
zymod6305	2478464	0.00017854954933275855	Enterobacter oligotrophica	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				11.901041661225689
zymod6305	1402	0.0002786907247732883	Bacillus licheniformis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria			Bacillus subtilis group	18.57585156903876
zymod6305	1283	0.00044866415876450213	Staphylococcus haemolyticus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				29.905260838289124
zymod6305	28035	0.0003641024865776229	Staphylococcus lugdunensis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				24.268887140344876
zymod6305	46127	0.00026669067914166964	Staphylococcus felis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				17.77600052750885
zymod6305	1638	0.00132055646421138	Listeria ivanovii	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				88.02037056554532
zymod6305	1648923	0.000261245342379211	Bacillus paralicheniformis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria			Bacillus subtilis group	17.41304705094393
zymod6305	1664069	0.00024311033344822153	Bacillus glycinifermentans	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				16.20427616565776
zymod6305	unassigned	0.0												0.0
