sample	tax_id	abundance	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species_subgroup	species_group	estimated_counts
SX03095	2497860	0.00124482381932271	Cellulosilyticum sp. WCF-2	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				49.856438787694
SX03095	667306	0.000355663948377918	Aciditerrimonas ferrireducens	Aciditerrimonas	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Terrabacteria group	Bacteria				14.244696796484
SX03095	28197	0.000482686787084318	Arcobacter butzleri	Arcobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				19.332088509514
SX03095	1527	0.000304854812895359	Anaerocolumna aminovalerica	Anaerocolumna	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				12.209740111272
SX03095	101564	0.000431877651601758	Pseudomonas alcaliphila	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria				17.297131824302
SX03095	413882	0.000279450245154079	[Polyangium] brachysporum			Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				11.192261768666
SX03095	59803	0.000279450245154079	Sphingomonas echinoides	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria				11.192261768666
SX03095	1282438	0.000431877651601758	Methylopila oligotropha	Methylopila	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria				17.297131824302
SX03095	1063	0.000482674143129834	Rhodobacter sphaeroides	Rhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria				19.331582106493
SX03095	1617448	0.000718496828707217	Geminocystis sp. NIES-3709	Geminocystis	Chroococcaceae	Chroococcales		Cyanobacteria	Terrabacteria group	Bacteria				28.7765164865527
SX03095	2528023	0.000381068516119198	Planctomycetes bacterium ETA_A1					Planctomycetes	PVC group	Bacteria				15.26217513909
SX03095	287	0.000711327896521737	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria			Pseudomonas aeruginosa group	28.4893935835921
SX03095	91604	0.000279532930292465	Candidatus Paracaedibacter acanthamoebae	Candidatus Paracaedibacter	Candidatus Paracaedibacteraceae	Holosporales	Alphaproteobacteria	Proteobacteria		Bacteria				11.1955733911435
SX03095	1737446	0.000304854812895359	Chitinibacter fontanus	Chitinibacter	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria		Bacteria				12.209740111272
SX03095	52692	0.000457282219343038	Acetobacterium malicum	Acetobacterium	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				18.314610166908
SX03095	unassigned	0												1
ST05319	562	0.987598041331042	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				77927.4110492672
ST05319	1500960	0.00155281327299699	Campylobacter sp. RM16704	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				122.526284119101
ST05319	201	0.00336213019242014	Campylobacter lari	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				265.292244963104
ST05319	80866	0.000254660283182235	Delftia acidovorans	Delftia	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				20.0942243047774
ST05319	101564	0.000140063155750229	Pseudomonas alcaliphila	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria				11.0518233676276
ST05319	1164	0.000140063155750229	Trichormus azollae	Trichormus	Nostocaceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria				11.0518233676276
ST05319	188913	0.000229194254864011	Cetobacterium somerae	Cetobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria				18.0848018742997
ST05319	329	0.00058571865131914	Ralstonia pickettii	Ralstonia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				46.2167159009881
ST05319	59803	0.000331058368136905	Sphingomonas echinoides	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria				26.1224915962107
ST05319	106649	0.000674849750432922	Acinetobacter guillouiae	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria				53.2496944076602
ST05319	863372	0.00058571865131914	Herbaspirillum huttiense	Herbaspirillum	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				46.2167159009881
ST05319	95149	0.00142775783202811	Helicobacter pametensis	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				112.65865949401
ST05319	375927	0.000151135923701742	Helicobacter brantae	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				11.9255311956097
ST05319	300419	0.000725781807069369	Catellicoccus marimammalium	Catellicoccus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				57.2685392686157
ST05319	980427	0.000305592339818682	Deinococcus wulumuqiensis	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Terrabacteria group	Bacteria				24.1130691657329
ST05319	316	0.00025466316116534	Pseudomonas stutzeri	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria		Pseudomonas stutzeri subgroup	Pseudomonas stutzeri group	20.0944513949123
ST05319	666702	0.000152796169909341	Undibacterium oligocarboniphilum	Undibacterium	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				12.0565345828665
ST05319	28101	0.000305592339818682	Phyllobacterium myrsinacearum	Phyllobacterium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria				24.1130691657329
ST05319	1549855	0.00029285932565957	Haematospirillum jordaniae	Haematospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria				23.108357950494
ST05319	1318743	0.000471121523887135	Bartonella ancashensis	Bartonella	Bartonellaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria				37.1743149638382
ST05319	70799	0.000140063155750229	Nodularia spumigena	Nodularia	Aphanizomenonaceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria				11.0518233676276
ST05319	287	0.000318325353977794	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria			Pseudomonas aeruginosa group	25.1177803809718
ST05319	unassigned	0												0
NFW	1351	0.0601708337469237	Enterococcus faecalis	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				3075.15080030403
NFW	28901	0.20871806287682	Salmonella enterica	Salmonella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				10666.9540394456
NFW	1639	0.127969116967406	Listeria monocytogenes	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				6540.11766085321
NFW	1280	0.127776477820145	Staphylococcus aureus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				6530.27245195413
NFW	562	0.18368136594295	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				9387.40356924632
NFW	622	0.00154979555502063	Shigella dysenteriae	Shigella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				79.2054014304395
NFW	1423	0.179155203862588	Bacillus subtilis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria			Bacillus subtilis group	9156.08500380529
NFW	260554	0.00672343521287779	Bacillus halotolerans	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria		Bacillus mojavensis subgroup	Bacillus subtilis group	343.614603424545
NFW	1390	0.00123225685564184	Bacillus amyloliquefaciens	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria		Bacillus amyloliquefaciens group	Bacillus subtilis group	62.9769511212876
NFW	72361	0.00136804380975072	Bacillus vallismortis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria			Bacillus subtilis group	69.91661498493
NFW	492670	0.00251894042283758	Bacillus velezensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria		Bacillus amyloliquefaciens group	Bacillus subtilis group	128.73548818996
NFW	1806506	0.00022112872636367	Bacillus sp. BS34A	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				11.3012258182681
NFW	623	0.00842457928211627	Shigella flexneri	Shigella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				430.554973371116
NFW	1613	0.0434312215535743	Limosilactobacillus fermentum	Limosilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				2219.63943993852
NFW	28035	0.000481750824021069	Staphylococcus lugdunensis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				24.6208393632448
NFW	1276936	0.00104048415861624	Staphylococcus petrasii	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				53.1760238944001
NFW	1638	0.00151188559688547	Listeria ivanovii	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				77.2679372000258
NFW	550	0.000678202994048933	Enterobacter cloacae	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria			Enterobacter cloacae complex	34.6609204168588
NFW	287	0.0381908569802862	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria			Pseudomonas aeruginosa group	1951.82012769149
NFW	1296	0.000583984434636667	Staphylococcus sciuri	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				29.8456925009762
NFW	1283	0.000290952232313857	Staphylococcus haemolyticus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				14.8696957368643
NFW	1452	0.000953983332190507	Bacillus atrophaeus	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria			Bacillus subtilis group	48.7552261582602
NFW	1664069	0.00039901639137657	Bacillus glycinifermentans	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				20.3925307140824
NFW	1648923	0.000249019660162246	Bacillus paralicheniformis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria			Bacillus subtilis group	12.7266477719119
NFW	158836	0.000268628295771406	Enterobacter hormaechei	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria			Enterobacter cloacae complex	13.7287863119893
NFW	1402	0.00039376226398523	Bacillus licheniformis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria			Bacillus subtilis group	20.1240080254931
NFW	545	0.00143687480490092	Citrobacter koseri	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				73.4343606540712
NFW	1855823	0.000291411487419218	Macrococcus canis	Macrococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				14.893166887534
NFW	37482	0.000288723908371107	Laceyella sacchari	Laceyella	Thermoactinomycetaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				14.7558127851222
NFW	unassigned	0												0
SX03098	861	0.000639906610423273	Fusobacterium ulcerans	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria				28.172528430495
SX03098	856	0.00449846609749121	Fusobacterium varium	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria				198.049468408148
SX03098	517423	0.0132593709953719	Cloacibacterium rupense	Cloacibacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	FCB group	Bacteria				583.757067442245
SX03098	237258	0.0117385373711637	Cloacibacterium normanense	Cloacibacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	FCB group	Bacteria				516.800846302851
SX03098	2004710	0.00365399366707288	Cloacibacterium caeni	Cloacibacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	FCB group	Bacteria				160.870725186551
SX03098	998	0.00188501285548203	Flexibacter flexilis	Flexibacter	Flexibacteraceae	Cytophagales	Cytophagia	Bacteroidetes	FCB group	Bacteria				82.989575975452
SX03098	1583098	0.00136327057802093	Fusobacterium hwasookii	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria				60.0193504679493
SX03098	231439	0.000402389847342493	Pseudodesulfovibrio portus	Pseudodesulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria		Bacteria				17.7156154191006
SX03098	1983306	0.000836925635121426	Edaphobaculum flavum	Edaphobaculum	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	FCB group	Bacteria				36.8464880118559
SX03098	1257021	0.000648191244399972	Flammeovirgaceae bacterium 311		Flammeovirgaceae	Cytophagales	Cytophagia	Bacteroidetes	FCB group	Bacteria				28.5372677259532
SX03098	1500960	0.0637466914668729	Campylobacter sp. RM16704	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				2806.51183852055
SX03098	488546	0.000803118148515622	Campylobacter peloridis	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				35.3580796065488
SX03098	260714	0.00639454314067145	Campylobacter insulaenigrae	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				281.526156311201
SX03098	2505970	0.00085406342531257	Campylobacter armoricus	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				37.6009963628112
SX03098	197	0.000834481087654719	Campylobacter jejuni	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				36.7388643650867
SX03098	1092	0.00868055675076276	Chlorobium limicola	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	FCB group	Bacteria				382.170191509081
SX03098	1094	0.279545724323184	Chlorobium phaeovibrioides	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	FCB group	Bacteria				12307.2800590525
SX03098	1096	0.0253847270188182	Chlorobium phaeobacteroides	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	FCB group	Bacteria				1117.58799173049
SX03098	1100	0.00388210248551994	Pelodictyon luteolum	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	FCB group	Bacteria				170.913444027501
SX03098	2282170	0.0041197443198109	Kordia sp. SMS9	Kordia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	FCB group	Bacteria				181.375863423995
SX03098	201	0.0156179674497491	Campylobacter lari	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				687.596634942655
SX03098	114186	0.023086147727419	Candidatus Carsonella ruddii	Candidatus Carsonella	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria		Bacteria				1016.39073984735
SX03098	171281	0.00111974611545199	Mycoplasma citelli	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				49.2979424788891
SX03098	29553	0.00290881408847341	Mycoplasma bovirhinis	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				128.063449059131
SX03098	2095	0.00897606793237197	Mycoplasma capricolum	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria			Mycoplasma mycoides group	395.180366790608
SX03098	988946	0.0019542933762624	Loriellopsis cavernicola	Loriellopsis	Symphyonemataceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria				86.0397201833283
SX03098	216945	0.000961828069593017	Spiroplasma syrphidicola	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				42.3454425919022
SX03098	174633	0.00110584844250109	Candidatus Kuenenia stuttgartiensis	Candidatus Kuenenia	Candidatus Brocadiaceae	Candidatus Brocadiales	Candidatus Brocadiae	Planctomycetes	PVC group	Bacteria				48.686083529553
SX03098	198467	0.164028555312371	Anoxybacillus gonensis	Anoxybacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				7221.52117618245
SX03098	325775	0.000740788898372057	Coxiella endosymbiont of Amblyomma americanum	Coxiella	Coxiellaceae	Legionellales	Gammaproteobacteria	Proteobacteria		Bacteria				32.6139720397282
SX03098	1987500	0.000740788898372057	Coxiella-like endosymbiont of Amblyomma americanum		Coxiellaceae	Legionellales	Gammaproteobacteria	Proteobacteria		Bacteria				32.6139720397282
SX03098	1160784	0.0612220565870022	Candidatus Nasuia deltocephalinicola	Candidatus Nasuia			Betaproteobacteria	Proteobacteria		Bacteria				2695.36226329936
SX03098	336810	0.00322099032754245	Candidatus Sulcia muelleri	Candidatus Sulcia		Flavobacteriales	Flavobacteriia	Bacteroidetes	FCB group	Bacteria				141.807320160384
SX03098	2116	0.0314170355945311	Mycoplasma iowae	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				1383.16640908483
SX03098	2119	0.000719726768710995	Mycoplasma muris	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				31.6866907192703
SX03098	1496	0.00359416048639231	Clostridioides difficile	Clostridioides	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				158.236509573908
SX03098	206163	0.00381977548117018	Paenibacillus mendelii	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				168.169435333998
SX03098	1268550	0.00425007876853919	Pedobacter jejuensis	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	FCB group	Bacteria				187.113967863706
SX03098	489973	0.00507997711722285	Anoxynatronum buryatiense	Anoxynatronum	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				223.651072562853
SX03098	92404	0.00323229489657304	Mycoplasma gypis	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				142.305015116525
SX03098	1749074	0.00372209816247524	Mycoplasma sp. (ex Biomphalaria glabrata)	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				163.869093701135
