sample	tax_id	abundance	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species_subgroup	species_group	estimated_counts	gene.count	new.count	new.abundance
SX03095	70799	0.000322638926177489	Nodularia spumigena	Nodularia	Aphanizomenonaceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria	NA			12.9220116323346	4	3.23050290808365	1.57654403163992e-05
SX03095	758823	0.000482686787084318	Vampirovibrio chlorellavorus	Vampirovibrio		Vampirovibrionales		Candidatus Melainabacteria	Terrabacteria group	Bacteria	NA			19.332088509514	NA	NA	NA
SX03095	232348	0.00255025283796517	Synechococcus sp. CB0101	Synechococcus	Synechococcaceae	Synechococcales		Cyanobacteria	Terrabacteria group	Bacteria	NA			102.140176413343	3	34.0467254711143	0.000166154197552508
SX03095	1358	0.000939969006427356	Lactococcus lactis	Lactococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			37.646698676422	6	6.27444977940367	3.0620453325675e-05
SX03095	265178	0.00135840597420496	Breznakia pachnodae	Breznakia	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			54.4055176728827	5	10.8811035345765	5.3101759457226e-05
SX03095	2116702	0.000461486951608444	Synechocystis sp. IPPAS B-1465	Synechocystis	Merismopediaceae	Synechococcales		Cyanobacteria	Terrabacteria group	Bacteria	NA			18.4830138988698	2	9.2415069494349	4.51002306422106e-05
SX03095	1148	0.000461486951608444	Synechocystis sp. PCC 6803	Synechocystis	Merismopediaceae	Synechococcales		Cyanobacteria	Terrabacteria group	Bacteria	NA			18.4830138988698	2	9.2415069494349	4.51002306422106e-05
SX03095	1147	0.000525086462890557	Synechocystis sp. PCC 6714	Synechocystis	Merismopediaceae	Synechococcales		Cyanobacteria	Terrabacteria group	Bacteria	NA			21.0302379252297	2	10.5151189626148	5.13156883437944e-05
SX03095	980427	0.000355663948377918	Deinococcus wulumuqiensis	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Terrabacteria group	Bacteria	NA			14.244696796484	3	4.74823226549467	2.31722349491595e-05
SX03095	1834207	0.000491081781044412	Erysipelotrichaceae bacterium I46		Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			19.6683164126097	5	3.93366328252194	1.91969905212681e-05
SX03095	1629334	0.000361211548960488	Caedimonas varicaedens	Caedimonas	Caedimonadaceae	Holosporales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			14.4668837474165	2	7.23344187370825	3.5300508740213e-05
SX03095	1509244	0.000426247365880802	Candidatus Nucleicultrix amoebiphila	Candidatus Nucleicultrix	Caedimonadaceae	Holosporales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			17.071633250892	2	8.535816625446	4.16563338245144e-05
SX03095	666702	0.000406473083860478	Undibacterium oligocarboniphilum	Undibacterium	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			16.279653481696	4	4.069913370424	1.98619156707081e-05
SX03095	687525	0.000508091354825598	Rubellimicrobium roseum	Rubellimicrobium	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			20.34956685212	3	6.78318895070667	3.31031927845135e-05
SX03095	47917	0.00204659064438902	Serratia fonticola	Serratia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			81.9680018984246	7	11.7097145569178	5.71455315849475e-05
SX03095	106649	0.000635114193531997	Acinetobacter guillouiae	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			25.43695856515	7	3.63385122359286	1.7733853277418e-05
SX03095	1075	0.000990790785864387	Rhodobacter blasticus	Rhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			39.6821617646546	4	9.92054044116365	4.84140372820059e-05
SX03095	1262636	0.000406473083860478	Methyloparacoccus murrellii	Methyloparacoccus	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			16.279653481696	3	5.42655116056533	2.64825542276108e-05
SX03095	850	0.000457282219343038	Fusobacterium mortiferum	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria	NA			18.314610166908	8	2.2893262708635	1.11723275647733e-05
SX03095	2057	0.000381068516119198	Sphaerobacter thermophilus	Sphaerobacter	Sphaerobacteraceae	Sphaerobacterales	Thermomicrobia	Chloroflexi	Terrabacteria group	Bacteria	NA			15.26217513909	2	7.631087569545	3.72410918825777e-05
SX03095	187303	0.00165129690318319	Methylocystis sp. SC2	Methylocystis	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			66.13609226939	1	66.13609226939	0.000322756129649007
SX03095	554	0.000750018223969085	Pectobacterium carotovorum	Pectobacterium	Pectobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			30.0389798881858	7	4.2912828411694	2.09422388520235e-05
SX03095	1346889	0.000431877651601758	Roseomonas eburnea	Roseomonas	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			17.297131824302	5	3.4594263648604	1.68826283201019e-05
SX03095	1827279	0.000543638084250277	Aliterella antarctica	Aliterella	Chroococcidiopsidaceae	Chroococcidiopsidales		Cyanobacteria	Terrabacteria group	Bacteria	NA			21.7732489123078	3	7.25774963743593	3.54191350374731e-05
SX03095	1164	0.000625423529670851	Trichormus azollae	Trichormus	Nostocaceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria	NA			25.0488377868473	4	6.26220944671183	3.05607182813192e-05
SX03095	1737571	0.000406473083860478	Bacillus oryzisoli	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			16.279653481696	10	1.6279653481696	7.94476626828325e-06
SX03095	467091	0.000381068516119198	Ilumatobacter fluminis	Ilumatobacter	Ilumatobacteraceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Terrabacteria group	Bacteria	NA			15.26217513909	2	7.631087569545	3.72410918825777e-05
SX03095	316	0.000838350735696336	Pseudomonas stutzeri	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA	Pseudomonas stutzeri subgroup	Pseudomonas stutzeri group	33.576785315374	4	8.3941963288435	4.09652010822746e-05
SX03095	299767	0.000584305058049437	Enterobacter ludwigii	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA		Enterobacter cloacae complex	23.402001879938	8	2.92525023499225	1.42757518883215e-05
SX03095	2130	0.000533495922566878	Ureaplasma urealyticum	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			21.367045194726	2	10.683522597363	5.21375286356088e-05
SX03095	474960	0.000609709625790717	Hydrogenoanaerobacterium saccharovorans	Hydrogenoanaerobacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			24.419480222544	9	2.71327558028267	1.32412771138054e-05
SX03095	1002870	0.000558900490308157	Gaiella occulta	Gaiella	Gaiellaceae	Gaiellales	Rubrobacteria	Actinobacteria	Terrabacteria group	Bacteria	NA			22.384523537332	1	22.384523537332	0.000109240536188895
SX03095	2497860	0.00124482381932271	Cellulosilyticum sp. WCF-2	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			49.856438787694	11	4.532403526154	2.21189515423795e-05
SX03095	667306	0.000355663948377918	Aciditerrimonas ferrireducens	Aciditerrimonas	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Terrabacteria group	Bacteria	NA			14.244696796484	2	7.122348398242	3.47583524237392e-05
SX03095	28197	0.000482686787084318	Arcobacter butzleri	Arcobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			19.332088509514	5	3.8664177019028	1.88688198871727e-05
SX03095	1527	0.000304854812895359	Anaerocolumna aminovalerica	Anaerocolumna	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			12.209740111272	6	2.034956685212	9.93095783535406e-06
SX03095	101564	0.000431877651601758	Pseudomonas alcaliphila	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			17.297131824302	4	4.3242829560755	2.11032854001274e-05
SX03095	413882	0.000279450245154079	[Polyangium] brachysporum			Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			11.192261768666	3	3.73075392288867	1.82067560314824e-05
SX03095	59803	0.000279450245154079	Sphingomonas echinoides	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			11.192261768666	2	5.596130884333	2.73101340472237e-05
SX03095	1282438	0.000431877651601758	Methylopila oligotropha	Methylopila	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			17.297131824302	2	8.648565912151	4.22065708002548e-05
SX03095	1063	0.000482674143129834	Rhodobacter sphaeroides	Rhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			19.331582106493	4	4.83289552662325	2.35854070243105e-05
SX03095	1617448	0.000718496828707217	Geminocystis sp. NIES-3709	Geminocystis	Chroococcaceae	Chroococcales		Cyanobacteria	Terrabacteria group	Bacteria	NA			28.7765164865527	3	9.59217216218423	4.68115405032243e-05
SX03095	2528023	0.000381068516119198	Planctomycetes bacterium ETA_A1					Planctomycetes	PVC group	Bacteria	NA			2	NA	NA	NA
SX03095	287	0.000711327896521737	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA		Pseudomonas aeruginosa group	28.4893935835921	4	7.12234839589803	3.47583524123002e-05
SX03095	91604	0.000279532930292465	Candidatus Paracaedibacter acanthamoebae	Candidatus Paracaedibacter	Candidatus Paracaedibacteraceae	Holosporales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			11.1955733911435	2	5.59778669557175	2.73182147064902e-05
SX03095	1737446	0.000304854812895359	Chitinibacter fontanus	Chitinibacter	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria		Bacteria	NA			12.209740111272	7	1.74424858732457	8.51224957316062e-06
SX03095	52692	0.000457282219343038	Acetobacterium malicum	Acetobacterium	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			18.314610166908	5	3.6629220333816	1.78757241036373e-05
SX03095	unassigned	0									NA			1	1	1	4.88018143458393e-06
ST05319	562	0.987598041331042	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			77927.4110492672	7	11132.4872927525	0.0543285578068321
ST05319	1500960	0.00155281327299699	Campylobacter sp. RM16704	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			122.526284119101	3	40.842094706367	0.000199316832335531
ST05319	201	0.00336213019242014	Campylobacter lari	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			265.292244963104	3	88.4307483210347	0.000431558096202678
ST05319	80866	0.000254660283182235	Delftia acidovorans	Delftia	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			20.0942243047774	5	4.01884486095548	1.9612692078908e-05
ST05319	101564	0.000140063155750229	Pseudomonas alcaliphila	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			11.0518233676276	4	2.7629558419069	1.34837258042493e-05
ST05319	1164	0.000140063155750229	Trichormus azollae	Trichormus	Nostocaceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria	NA			11.0518233676276	4	2.7629558419069	1.34837258042493e-05
ST05319	188913	0.000229194254864011	Cetobacterium somerae	Cetobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria	NA			18.0848018742997	10	1.80848018742997	8.82571143550861e-06
ST05319	329	0.00058571865131914	Ralstonia pickettii	Ralstonia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			46.2167159009881	2.5	18.4866863603952	9.02183835629768e-05
ST05319	59803	0.000331058368136905	Sphingomonas echinoides	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			26.1224915962107	2	13.0612457981054	6.37412492564511e-05
ST05319	106649	0.000674849750432922	Acinetobacter guillouiae	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			53.2496944076602	7	7.60709920109431	3.71240242922187e-05
ST05319	863372	0.00058571865131914	Herbaspirillum huttiense	Herbaspirillum	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			46.2167159009881	4	11.554178975247	5.63864897268605e-05
ST05319	95149	0.00142775783202811	Helicobacter pametensis	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			112.65865949401	2	56.329329747005	0.00027489734925389
ST05319	375927	0.000151135923701742	Helicobacter brantae	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			11.9255311956097	2	5.96276559780485	2.9099377969183e-05
ST05319	300419	0.000725781807069369	Catellicoccus marimammalium	Catellicoccus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			57.2685392686157	6	9.54475654476928	4.65801436874065e-05
ST05319	980427	0.000305592339818682	Deinococcus wulumuqiensis	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Terrabacteria group	Bacteria	NA			24.1130691657329	3	8.03768972191097	3.9225384157816e-05
ST05319	316	0.00025466316116534	Pseudomonas stutzeri	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA	Pseudomonas stutzeri subgroup	Pseudomonas stutzeri group	20.0944513949123	4	5.02361284872808	2.45161421589e-05
ST05319	666702	0.000152796169909341	Undibacterium oligocarboniphilum	Undibacterium	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			12.0565345828665	4	3.01413364571662	1.47095190591811e-05
ST05319	28101	0.000305592339818682	Phyllobacterium myrsinacearum	Phyllobacterium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			24.1130691657329	3	8.03768972191097	3.9225384157816e-05
ST05319	1549855	0.00029285932565957	Haematospirillum jordaniae	Haematospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			23.108357950494	5	4.6216715900988	2.25545958907442e-05
ST05319	1318743	0.000471121523887135	Bartonella ancashensis	Bartonella	Bartonellaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			37.1743149638382	2	18.5871574819191	9.07087008649494e-05
ST05319	70799	0.000140063155750229	Nodularia spumigena	Nodularia	Aphanizomenonaceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria	NA			11.0518233676276	4	2.7629558419069	1.34837258042493e-05
ST05319	287	0.000318325353977794	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA		Pseudomonas aeruginosa group	25.1177803809718	4	6.27944509524295	3.06448313732938e-05
ST05319	unassigned	0									NA			0	1	0	0
NFW	1351	0.0601708337469237	Enterococcus faecalis	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			3075.15080030403	4	768.787700076007	0.00375182346104741
NFW	28901	0.20871806287682	Salmonella enterica	Salmonella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			10666.9540394456	7	1523.85057706366	0.00743666729526607
NFW	1639	0.127969116967406	Listeria monocytogenes	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			6540.11766085321	6	1090.0196101422	0.00531949346474839
NFW	1280	0.127776477820145	Staphylococcus aureus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			6530.27245195413	6	1088.37874199235	0.00531148573046691
NFW	562	0.18368136594295	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			9387.40356924632	7	1341.05765274947	0.00654460465965469
NFW	622	0.00154979555502063	Shigella dysenteriae	Shigella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			79.2054014304395	7	11.3150573472056	5.52195327970855e-05
NFW	1423	0.179155203862588	Bacillus subtilis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA		Bacillus subtilis group	9156.08500380529	10	915.608500380529	0.00446833560490429
NFW	260554	0.00672343521287779	Bacillus halotolerans	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA	Bacillus mojavensis subgroup	Bacillus subtilis group	343.614603424545	10	34.3614603424545	0.000167690160828438
NFW	1390	0.00123225685564184	Bacillus amyloliquefaciens	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA	Bacillus amyloliquefaciens group	Bacillus subtilis group	62.9769511212876	9	6.9974390134764	3.41487719632008e-05
NFW	72361	0.00136804380975072	Bacillus vallismortis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA		Bacillus subtilis group	69.91661498493	10	6.991661498493	3.41205766418408e-05
NFW	492670	0.00251894042283758	Bacillus velezensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA	Bacillus amyloliquefaciens group	Bacillus subtilis group	128.73548818996	9	14.3039431322178	6.98058377151935e-05
NFW	1806506	0.00022112872636367	Bacillus sp. BS34A	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			11.3012258182681	10	1.13012258182681	5.51520324263526e-06
NFW	623	0.00842457928211627	Shigella flexneri	Shigella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			430.554973371116	7	61.5078533387309	0.000300169483944786
NFW	1613	0.0434312215535743	Limosilactobacillus fermentum	Limosilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			2219.63943993852	5	443.927887987704	0.00216644863725165
NFW	28035	0.000481750824021069	Staphylococcus lugdunensis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			24.6208393632448	6	4.10347322720747	2.00256938607301e-05
NFW	1276936	0.00104048415861624	Staphylococcus petrasii	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			53.1760238944001	6	8.86267064906668	4.32514407624072e-05
NFW	1638	0.00151188559688547	Listeria ivanovii	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			77.2679372000258	6	12.8779895333376	6.28469254353605e-05
NFW	550	0.000678202994048933	Enterobacter cloacae	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA		Enterobacter cloacae complex	34.6609204168588	8	4.33261505210735	2.11439475404932e-05
NFW	287	0.0381908569802862	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA		Pseudomonas aeruginosa group	1951.82012769149	4	487.955031922872	0.00238130908770181
